id,handle,text,is_retweet,original_author,time,entities,cleaned_text
7.57702e+17,HillaryClinton,Let’s make sure our future is in the right hands. #DemsInPhilly #LoveTrumpsHate https://t.co/TI3xwzrhez,False,,2016-07-25T22:18:17,"{'media': [{'display_url': 'pic.twitter.com/TI3xwzrhez', 'expanded_url': 'http://twitter.com/HillaryClinton/status/757701533857349632/photo/1', 'sizes': {'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'large': {'h': 888, 'resize': 'fit', 'w': 1332}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '757701457323913217', 'indices': [80, 103], 'id': 757701457323913217, 'url': 'https://t.co/TI3xwzrhez', 'media_url_https': 'https://pbs.twimg.com/media/CoPldgGWcAEb6Eo.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPldgGWcAEb6Eo.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'DemsInPhilly', 'indices': [50, 63]}, {'text': 'LoveTrumpsHate', 'indices': [64, 79]}]}",lets make sure our future is in the right hands demsinphilly lovetrumpshate httpstcotixwzrhez
7.57698e+17,HillaryClinton,"It's not just history that's watching us—it's the future, too. #DemsInPhilly https://t.co/rAkdHzTMzG",False,,2016-07-25T22:02:40,"{'media': [{'display_url': 'pic.twitter.com/rAkdHzTMzG', 'expanded_url': 'http://twitter.com/HillaryClinton/status/757697604310433792/photo/1', 'sizes': {'large': {'h': 1824, 'resize': 'fit', 'w': 2048}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1069, 'resize': 'fit', 'w': 1200}, 'small': {'h': 606, 'resize': 'fit', 'w': 680}}, 'id_str': '757697526619308032', 'indices': [77, 100], 'id': 757697526619308032, 'url': 'https://t.co/rAkdHzTMzG', 'media_url_https': 'https://pbs.twimg.com/media/CoPh4tFWAAAR3Ix.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPh4tFWAAAR3Ix.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'DemsInPhilly', 'indices': [63, 76]}]}",its not just history thats watching usits the future too demsinphilly httpstcorakdhztmzg
7.57696e+17,realDonaldTrump,I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!,False,,2016-07-25T21:57:14,"{'user_mentions': [{'id_str': '1367531', 'name': 'Fox News', 'id': 1367531, 'screen_name': 'FoxNews', 'indices': [9, 17]}], 'symbols': [], 'urls': [], 'hashtags': []}",i was at foxnews and met juan williams in passing  he asked if he could have pictures taken with me i said fine he then trashes on air
7.57693e+17,realDonaldTrump,"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!",False,,2016-07-25T21:45:54,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",hard to believe that bernie sanders has done such a complete fold he got nothing for all of the time energy and money the vp a joke
7.57693e+17,HillaryClinton,Get the details you need to know ahead of day one at the #DemConvention: https://t.co/1SNEooghOa,False,,2016-07-25T21:45:27,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2a5iASl', 'expanded_url': 'http://hrc.io/2a5iASl', 'indices': [73, 96], 'url': 'https://t.co/1SNEooghOa'}], 'hashtags': [{'text': 'DemConvention', 'indices': [57, 71]}]}",get the details you need to know ahead of day one at the demconvention httpstcosneooghoa
7.5769e+17,realDonaldTrump,"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.",False,,2016-07-25T21:33:49,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",while bernie has totally given up on his fight for the people we welcome all voters who want a better future for our workers
7.5769e+17,realDonaldTrump,"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.",False,,2016-07-25T21:32:59,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",clinton betrayed bernie voters kaine supports tpp is in pocket of wall street and backed iraq war
7.57688e+17,realDonaldTrump,"Thank you OHIO! #TrumpPence16
https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm",False,,2016-07-25T21:25:50,"{'media': [{'display_url': 'pic.twitter.com/WPMBkYjuIm', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/757688331597668353/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}}, 'id_str': '757688321359446016', 'indices': [54, 77], 'id': 757688321359446016, 'url': 'https://t.co/WPMBkYjuIm', 'media_url_https': 'https://pbs.twimg.com/media/CoPZg40XgAAA1E1.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPZg40XgAAA1E1.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10157370239030725:0', 'indices': [30, 53], 'url': 'https://t.co/NOF9Td9BHs'}], 'hashtags': [{'text': 'TrumpPence16', 'indices': [16, 29]}]}","thank you ohio trumppence
httpstconoftdbhs httpstcowpmbkyjuim"
7.57688e+17,realDonaldTrump,"Thank you Roanoke, Virginia- be back soon! #TrumpPence16
https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu",False,,2016-07-25T21:24:28,"{'media': [{'display_url': 'pic.twitter.com/HwqI2iGPDu', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/757687988189065216/photo/1', 'sizes': {'medium': {'h': 990, 'resize': 'fit', 'w': 1200}, 'large': {'h': 990, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 561, 'resize': 'fit', 'w': 680}}, 'id_str': '757687978953146370', 'indices': [81, 104], 'id': 757687978953146370, 'url': 'https://t.co/HwqI2iGPDu', 'media_url_https': 'https://pbs.twimg.com/media/CoPZM9QWAAI362B.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPZM9QWAAI362B.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10157370422355725:0', 'indices': [57, 80], 'url': 'https://t.co/rwxXhfFsn1'}], 'hashtags': [{'text': 'TrumpPence16', 'indices': [43, 56]}]}","thank you roanoke virginia be back soon trumppence
httpstcorwxxhffsn httpstcohwqiigpdu"
7.57685e+17,HillaryClinton,"The Advocate endorses @HillaryClinton, the only candidate who is a champion of #LGBT causes. https://t.co/Obq1UiVSDR https://t.co/BXErGabIqL",True,TheAdvocateMag,2016-07-25T21:12:39,"{'user_mentions': [{'id_str': '21692297', 'name': 'The Advocate', 'id': 21692297, 'screen_name': 'TheAdvocateMag', 'indices': [3, 18]}, {'id_str': '1339835893', 'name': 'Hillary Clinton', 'id': 1339835893, 'screen_name': 'HillaryClinton', 'indices': [42, 57]}], 'symbols': [], 'urls': [{'display_url': 'bit.ly/2a1B6Jn', 'expanded_url': 'http://bit.ly/2a1B6Jn', 'indices': [113, 136], 'url': 'https://t.co/Obq1UiVSDR'}], 'hashtags': [{'text': 'LGBT', 'indices': [99, 104]}]}",the advocate endorses hillaryclinton the only candidate who is a champion of lgbt causes httpstcoobquivsdr httpstcobxergabiql
7.57675e+17,HillaryClinton,Hold on to your hats. The #DemConvention is just getting started: https://t.co/5HNjA2kjNP https://t.co/xSDVRj4Q4T,True,HFA,2016-07-25T20:31:30,"{'media': [{'display_url': 'pic.twitter.com/xSDVRj4Q4T', 'sizes': {'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'large': {'h': 1366, 'resize': 'fit', 'w': 2048}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'expanded_url': 'http://twitter.com/HFA/status/757674208340082688/photo/1', 'indices': [99, 122], 'id': 757673742202003456, 'url': 'https://t.co/xSDVRj4Q4T', 'source_status_id_str': '757674208340082688', 'source_user_id_str': '702147673651027968', 'source_status_id': 757674208340082688, 'id_str': '757673742202003456', 'source_user_id': 702147673651027968, 'media_url_https': 'https://pbs.twimg.com/media/CoPMQROXYAAf2va.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPMQROXYAAf2va.jpg'}], 'user_mentions': [{'id_str': '702147673651027968', 'name': 'Hillary for America', 'id': 702147673651027968, 'screen_name': 'HFA', 'indices': [3, 7]}], 'symbols': [], 'urls': [{'display_url': 'demconvention.com/live', 'expanded_url': 'http://demconvention.com/live', 'indices': [75, 98], 'url': 'https://t.co/5HNjA2kjNP'}], 'hashtags': [{'text': 'DemConvention', 'indices': [35, 49]}]}",hold on to your hats the demconvention is just getting started httpstcohnjakjnp httpstcoxsdvrjqt
7.57671e+17,HillaryClinton,"We’re ready to kick off a historic #DemConvention.

Watch live: https://t.co/Ax4cwouKdl https://t.co/2c8OPq1dto",False,,2016-07-25T20:15:07,"{'media': [{'display_url': 'pic.twitter.com/2c8OPq1dto', 'expanded_url': 'http://twitter.com/HillaryClinton/status/757670537544040452/photo/1', 'sizes': {'large': {'h': 428, 'resize': 'fit', 'w': 640}, 'medium': {'h': 428, 'resize': 'fit', 'w': 640}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 428, 'resize': 'fit', 'w': 640}}, 'id_str': '757670451850207233', 'indices': [88, 111], 'id': 757670451850207233, 'url': 'https://t.co/2c8OPq1dto', 'media_url_https': 'https://pbs.twimg.com/media/CoPJQvtXYAEFOiA.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoPJQvtXYAEFOiA.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'demconvention.com/live/', 'expanded_url': 'https://www.demconvention.com/live/', 'indices': [64, 87], 'url': 'https://t.co/Ax4cwouKdl'}], 'hashtags': [{'text': 'DemConvention', 'indices': [35, 49]}]}","were ready to kick off a historic demconvention

watch live httpstcoaxcwoukdl httpstcocopqdto"
7.57668e+17,HillaryClinton,"""Tim has always had a good heart."" —@SenWarren

Read what they're saying about Hillary's running mate @TimKaine: https://t.co/ZBv0nnXCOP",True,HFA,2016-07-25T20:03:12,"{'user_mentions': [{'id_str': '702147673651027968', 'name': 'Hillary for America', 'id': 702147673651027968, 'screen_name': 'HFA', 'indices': [3, 7]}, {'id_str': '970207298', 'name': 'Elizabeth Warren', 'id': 970207298, 'screen_name': 'SenWarren', 'indices': [45, 55]}, {'id_str': '172858784', 'name': 'Senator Tim Kaine', 'id': 172858784, 'screen_name': 'timkaine', 'indices': [111, 120]}], 'symbols': [], 'urls': [], 'hashtags': []}","tim has always had a good heart senwarren

read what theyre saying about hillarys running mate timkaine httpstcozbvnnxcop"
7.57651e+17,realDonaldTrump,"MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16
https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v",False,,2016-07-25T18:57:06,"{'media': [{'display_url': 'pic.twitter.com/cptBaZbV1v', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/757650904896139264/photo/1', 'sizes': {'large': {'h': 1217, 'resize': 'fit', 'w': 1242}, 'medium': {'h': 1176, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 666, 'resize': 'fit', 'w': 680}}, 'id_str': '757650891969355777', 'indices': [73, 96], 'id': 757650891969355777, 'url': 'https://t.co/cptBaZbV1v', 'media_url_https': 'https://pbs.twimg.com/media/CoO3eNeXYAELB-I.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoO3eNeXYAELB-I.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10157369699375725:0', 'indices': [49, 72], 'url': 'https://t.co/4O4yjh7X4O'}], 'hashtags': [{'text': 'TrumpPence16', 'indices': [35, 48]}]}","make america safe and great again trumppence
httpstcooyjhxo httpstcocptbazbvv"
7.57647e+17,HillaryClinton,"I am not able to attend this year’s Democratic convention, but I will be voting for Hillary Clinton. (1/3)",True,algore,2016-07-25T18:41:05,"{'user_mentions': [{'id_str': '17220934', 'name': 'Al Gore', 'id': 17220934, 'screen_name': 'algore', 'indices': [3, 10]}], 'symbols': [], 'urls': [], 'hashtags': []}",i am not able to attend this years democratic convention but i will be voting for hillary clinton 
7.57636e+17,HillaryClinton,"""He is a progressive who likes to get things done. That’s just my kind of guy."" –Hillary on @TimKaine https://t.co/vHsoDiNib8",False,,2016-07-25T17:59:06,"{'media': [{'display_url': 'pic.twitter.com/vHsoDiNib8', 'expanded_url': 'http://twitter.com/HillaryClinton/status/757636305803182080/photo/1', 'sizes': {'medium': {'h': 990, 'resize': 'fit', 'w': 1200}, 'small': {'h': 561, 'resize': 'fit', 'w': 680}, 'large': {'h': 1072, 'resize': 'fit', 'w': 1299}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '757636084146790400', 'indices': [102, 125], 'id': 757636084146790400, 'url': 'https://t.co/vHsoDiNib8', 'media_url_https': 'https://pbs.twimg.com/media/CoOqASCWYAAnhCR.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoOqASCWYAAnhCR.jpg'}], 'user_mentions': [{'id_str': '172858784', 'name': 'Senator Tim Kaine', 'id': 172858784, 'screen_name': 'timkaine', 'indices': [92, 101]}], 'symbols': [], 'urls': [], 'hashtags': []}",he is a progressive who likes to get things done thats just my kind of guy hillary on timkaine httpstcovhsodinib
7.57632e+17,HillaryClinton,"Putting Donald Trump in charge of our economy would be devastating for working families.
https://t.co/HP7grLtUIB",False,,2016-07-25T17:40:52,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/afa4c9f9-3d8…', 'expanded_url': 'https://amp.twimg.com/v/afa4c9f9-3d84-4f8e-b8a4-a97535a2e6a6', 'indices': [89, 112], 'url': 'https://t.co/HP7grLtUIB'}], 'hashtags': []}","putting donald trump in charge of our economy would be devastating for working families
httpstcohpgrltuib"
7.57618e+17,realDonaldTrump,"#MakeAmericaGreatAgain 
https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw",False,,2016-07-25T16:46:33,"{'media': [{'display_url': 'pic.twitter.com/3ji7a14GSw', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/757618048664829952/photo/1', 'sizes': {'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}}, 'id_str': '757618039173111808', 'indices': [48, 71], 'id': 757618039173111808, 'url': 'https://t.co/3ji7a14GSw', 'media_url_https': 'https://pbs.twimg.com/media/CoOZl7RXYAAP5Yo.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoOZl7RXYAAP5Yo.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/po…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/posts/10157368945620725:0', 'indices': [24, 47], 'url': 'https://t.co/EXsoUOsEP4'}], 'hashtags': [{'text': 'MakeAmericaGreatAgain', 'indices': [0, 22]}]}","makeamericagreatagain 
httpstcoexsouosep httpstcojiagsw"
7.57616e+17,HillaryClinton,"No matter where you are, you can help Hillary win in November. All you need is a smartphone. https://t.co/K1Aw88vS9H
https://t.co/IiQGwaarv3",False,,2016-07-25T16:38:16,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'apple.co/2aEvUwU', 'expanded_url': 'http://apple.co/2aEvUwU', 'indices': [93, 116], 'url': 'https://t.co/K1Aw88vS9H'}, {'display_url': 'amp.twimg.com/v/3aa5be19-cdc…', 'expanded_url': 'https://amp.twimg.com/v/3aa5be19-cdca-4f23-9fbe-b2f8288491a5', 'indices': [117, 140], 'url': 'https://t.co/IiQGwaarv3'}], 'hashtags': []}","no matter where you are you can help hillary win in november all you need is a smartphone httpstcokawvsh
httpstcoiiqgwaarv"
7.57607e+17,HillaryClinton,"“Everyone who has served deserves our thanks...and you deserve a country and a president and Commander-in-Chief who honors your service.""",False,,2016-07-25T16:04:31,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",everyone who has served deserves our thanksand you deserve a country and a president and commanderinchief who honors your service
7.57607e+17,HillaryClinton,The freedoms and privileges that we enjoy as Americans didn’t come out of thin air. People fought and bled and died for them.,False,,2016-07-25T16:02:57,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the freedoms and privileges that we enjoy as americans didnt come out of thin air people fought and bled and died for them
7.57606e+17,HillaryClinton,"""We are not going to privatize the V.A., we’re going to reform it."" —Hillary",False,,2016-07-25T15:57:49,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",we are not going to privatize the va were going to reform it hillary
7.57605e+17,HillaryClinton,"""I believe that he and all American prisoners of war are heroes.” —Hillary on Senator John McCain",False,,2016-07-25T15:55:58,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i believe that he and all american prisoners of war are heroes hillary on senator john mccain
7.57604e+17,HillaryClinton,“I don’t understand people who trash talk about America…who act as if we are not yet the greatest country that has ever been created.”,False,,2016-07-25T15:51:36,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i dont understand people who trash talk about americawho act as if we are not yet the greatest country that has ever been created
7.57603e+17,HillaryClinton,"Our troops strive to conduct themselves with honor.

They deserve a Commander-in-Chief who will never order them to commit war crimes.",False,,2016-07-25T15:47:32,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","our troops strive to conduct themselves with honor

they deserve a commanderinchief who will never order them to commit war crimes"
7.57603e+17,HillaryClinton,"""One thing’s for certain: You won’t ever hear me praising dictators and strongmen who have no love for America.” —Hillary on Donald Trump",False,,2016-07-25T15:46:54,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",one things for certain you wont ever hear me praising dictators and strongmen who have no love for america hillary on donald trump
7.57603e+17,HillaryClinton,"""I believe in being firm but wise with our rivals—finding common ground where we can and standing our ground when we must."" —Hillary",False,,2016-07-25T15:45:00,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",i believe in being firm but wise with our rivalsfinding common ground where we can and standing our ground when we must hillary
7.57602e+17,HillaryClinton,"""Americans aren’t just choosing a president, we’re also choosing a Commander-in-Chief."" —Hillary to the @VFWHQ",False,,2016-07-25T15:41:49,"{'user_mentions': [{'id_str': '22650398', 'name': 'VFW National HQ', 'id': 22650398, 'screen_name': 'VFWHQ', 'indices': [104, 110]}], 'symbols': [], 'urls': [], 'hashtags': []}",americans arent just choosing a president were also choosing a commanderinchief hillary to the vfwhq
7.576e+17,HillaryClinton,Hillary's speaking at the @VFWHQ. Tune in now: https://t.co/q9VBtnCSTJ,False,,2016-07-25T15:35:05,"{'user_mentions': [{'id_str': '22650398', 'name': 'VFW National HQ', 'id': 22650398, 'screen_name': 'VFWHQ', 'indices': [26, 32]}], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2ae4kJI', 'expanded_url': 'http://hrc.io/2ae4kJI', 'indices': [47, 70], 'url': 'https://t.co/q9VBtnCSTJ'}], 'hashtags': []}",hillarys speaking at the vfwhq tune in now httpstcoqvbtncstj
7.57578e+17,realDonaldTrump,"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA",False,,2016-07-25T14:05:27,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [132, 137]}]}",great poll numbers are coming out all over people dont want another four years of obama and crooked hillary would be even worse maga
7.57576e+17,realDonaldTrump,The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!,False,,2016-07-25T14:01:25,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the state of florida is so embarrassed by the antics of crooked hillary clinton and debbie wasserman schultz that they will vote for change
7.57573e+17,realDonaldTrump,"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!",False,,2016-07-25T13:47:45,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",wow the republican convention went so smoothly compared to the dems total mess but fear not the dishonest media will find a good spinnnn
7.57572e+17,realDonaldTrump,"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!",False,,2016-07-25T13:42:55,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",here we go again with another clinton scandal and emails yet can you believe crooked hillary knew the fix was in b never had a chance
7.57566e+17,realDonaldTrump,"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie.",False,,2016-07-25T13:19:18,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",crooked hillary clinton knew everything that her servant was doing at the dnc  they just got caught thats all they laughed at bernie
7.57553e+17,realDonaldTrump,"If Bernie Sanders, after seeing the just released e-mails, continues to look exhausted and done, then his legacy will never be the same.",False,,2016-07-25T12:27:35,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",if bernie sanders after seeing the just released emails continues to look exhausted and done then his legacy will never be the same
7.57553e+17,realDonaldTrump,Thank you! #MakeAmericaGreatAgain https://t.co/Pzs9uwgzam,False,,2016-07-25T12:26:56,"{'media': [{'display_url': 'pic.twitter.com/Pzs9uwgzam', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/757552713873891328/photo/1', 'sizes': {'large': {'h': 853, 'resize': 'fit', 'w': 1454}, 'small': {'h': 399, 'resize': 'fit', 'w': 680}, 'medium': {'h': 704, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '757552702037590016', 'indices': [34, 57], 'id': 757552702037590016, 'url': 'https://t.co/Pzs9uwgzam', 'media_url_https': 'https://pbs.twimg.com/media/CoNeKzeWgAAJzGe.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoNeKzeWgAAJzGe.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MakeAmericaGreatAgain', 'indices': [11, 33]}]}",thank you makeamericagreatagain httpstcopzsuwgzam
7.57546e+17,realDonaldTrump,Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!,False,,2016-07-25T12:02:01,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",hillary was involved in the email scandal because she is the only one with judgement so bad that such a thing could have happened
7.57545e+17,realDonaldTrump,"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!",False,,2016-07-25T11:57:17,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",how much bad judgement was on display by the people in dnc in writing those really dumb emails using even religion against bernie
7.57539e+17,realDonaldTrump,"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me",False,,2016-07-25T11:31:22,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the new joke in town is that russia leaked the disastrous dnc emails which should never have been written stupid because putin likes me
7.57405e+17,HillaryClinton,.@TimKaine is everything Donald Trump and Mike Pence are not: progressive and qualified to lead on day one. https://t.co/DBosbCSLcM,False,,2016-07-25T02:38:24,"{'media': [{'display_url': 'pic.twitter.com/DBosbCSLcM', 'expanded_url': 'http://twitter.com/HillaryClinton/status/757404605496061952/photo/1', 'sizes': {'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1080, 'resize': 'fit', 'w': 1620}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}}, 'id_str': '757404402344943616', 'indices': [108, 131], 'id': 757404402344943616, 'url': 'https://t.co/DBosbCSLcM', 'media_url_https': 'https://pbs.twimg.com/media/CoLXSoEWYAAzvXJ.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CoLXSoEWYAAzvXJ.jpg'}], 'user_mentions': [{'id_str': '172858784', 'name': 'Senator Tim Kaine', 'id': 172858784, 'screen_name': 'timkaine', 'indices': [1, 10]}], 'symbols': [], 'urls': [], 'hashtags': []}",timkaine is everything donald trump and mike pence are not progressive and qualified to lead on day one httpstcodbosbcslcm
7.5738e+17,HillaryClinton,"For more than a decade, @TimKaine's been leading the fight against the NRA—right in their own backyard.
https://t.co/oXpSCA43xG",False,,2016-07-25T01:01:33,"{'user_mentions': [{'id_str': '172858784', 'name': 'Senator Tim Kaine', 'id': 172858784, 'screen_name': 'timkaine', 'indices': [24, 33]}], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/fc972ca1-63c…', 'expanded_url': 'https://amp.twimg.com/v/fc972ca1-63c1-47ed-9e12-8fe8c0afcae6', 'indices': [104, 127], 'url': 'https://t.co/oXpSCA43xG'}], 'hashtags': []}","for more than a decade timkaines been leading the fight against the nraright in their own backyard
httpstcooxpscaxg"
7.57365e+17,realDonaldTrump,Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!,False,,2016-07-24T23:59:10,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",watched crooked hillary clinton and tim kaine on  minutes no way they are going to fix americas problems isis amp all others laughing
7.57362e+17,realDonaldTrump,"The ratings for the Republican National Convention were very good, but for the final night, my speech, great. Thank you!",False,,2016-07-24T23:47:08,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the ratings for the republican national convention were very good but for the final night my speech great thank you
7.57361e+17,HillaryClinton,"There's never been a campaign app like this before. Download it today to help Hillary win. https://t.co/K1Aw88vS9H
https://t.co/iJNSagEoVc",False,,2016-07-24T23:46:31,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'apple.co/2aEvUwU', 'expanded_url': 'http://apple.co/2aEvUwU', 'indices': [91, 114], 'url': 'https://t.co/K1Aw88vS9H'}, {'display_url': 'amp.twimg.com/v/91873e68-750…', 'expanded_url': 'https://amp.twimg.com/v/91873e68-750d-4fa9-924d-3505e54eed7a', 'indices': [115, 138], 'url': 'https://t.co/iJNSagEoVc'}], 'hashtags': []}","theres never been a campaign app like this before download it today to help hillary win httpstcokawvsh
httpstcoijnsageovc"
7.57343e+17,realDonaldTrump,"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!",False,,2016-07-24T22:33:42,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the highly neurotic debbie wasserman schultz is angry that after stealing and cheating her way to a crooked hillary victory shes out
7.57339e+17,realDonaldTrump,The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!,False,,2016-07-24T22:16:59,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",the democrats are in a total meltdown but the biased media will say how great they are doing emails say the rigged system is alive amp well
7.57337e+17,realDonaldTrump,"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!",False,,2016-07-24T22:07:49,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",even though bernie sanders has lost his energy and his strength i dont believe that his supporters will let crooked hillary off the hook
